rafinha/P_20180531_053515.jpg,"[[[31, 32, 34], [171, 140, 102], [101, 77, 68], [0, 0, 0], [243, 217, 173], [60, 54, 54], [14, 15, 16]]]"
rafinha/crepúsculo_SSA.jpg,"[[[66, 43, 35], [223, 126, 81], [151, 139, 138], [20, 7, 3], [246, 199, 84], [97, 101, 105], [134, 78, 58]]]"
home/s1KaNqp.jpg,"[[[176, 152, 116], [81, 68, 41], [243, 248, 247], [140, 114, 83], [35, 54, 40], [111, 86, 52], [202, 214, 195]]]"
home/house_sea_geology.jpg,"[[[191, 194, 192], [129, 132, 121], [75, 82, 81], [178, 184, 181], [148, 153, 145], [109, 111, 103], [90, 95, 90]]]"
home/coffe.jpg,"[[[42, 34, 33], [195, 184, 183], [143, 141, 145], [227, 220, 219], [185, 115, 71], [98, 53, 29], [91, 90, 94]]]"
home/house_backyard.png,"[[[197, 177, 165], [30, 40, 46], [119, 125, 114], [229, 213, 201], [89, 99, 92], [152, 148, 139], [58, 70, 70]]]"
home/SirTPTz.jpg,"[[[178, 179, 182], [102, 101, 101], [152, 151, 151], [40, 35, 32], [151, 125, 114], [83, 76, 73], [125, 128, 130]]]"
home/N2bax12.jpg,"[[[86, 90, 106], [171, 183, 194], [54, 51, 63], [144, 162, 185], [146, 118, 110], [196, 204, 206], [108, 126, 153]]]"
home/USsM2Ve.jpg,"[[[182, 142, 110], [52, 56, 52], [225, 203, 197], [175, 110, 78], [140, 90, 69], [98, 72, 60], [197, 172, 152]]]"
home/PUEBbU4.jpg,"[[[186, 138, 80], [57, 67, 69], [246, 238, 218], [153, 114, 64], [17, 41, 48], [112, 84, 53], [217, 168, 110]]]"
